Date;Time;Temperature (°F);Wind Speed (ave) (mph);Relative Humidity (% RH);Pyranometer 0-2000 W/m² (W/m²);Precipitation II (inch)
10/20/21;3:15 PM;70.8;3.8;33.5;558.6;0.000
10/20/21;3:30 PM;69.6;4.7;34.2;434.0;0.000
10/20/21;3:45 PM;69.3;3.9;36.7;353.6;0.000
10/20/21;4:00 PM;69.6;4.0;37.3;467.8;0.000
10/20/21;4:15 PM;69.6;3.4;36.4;331.9;0.000
10/20/21;4:30 PM;67.2;2.9;39.6;97.1;0.000
10/20/21;4:45 PM;66.9;2.6;44.2;215.3;0.000
10/20/21;5:00 PM;68.3;3.3;47.0;313.0;0.000
10/20/21;5:15 PM;66.9;3.1;50.8;150.1;0.000
10/20/21;5:30 PM;67.2;2.3;49.5;175.3;0.000
10/20/21;5:45 PM;66.6;2.5;53.5;97.6;0.000
10/20/21;6:00 PM;65.3;1.6;59.7;40.1;0.000
10/20/21;6:15 PM;63.5;2.1;64.4;3.7;0.000
10/20/21;6:30 PM;62.5;1.2;67.5;0.0;0.000
10/20/21;6:45 PM;62.0;0.1;70.5;0.0;0.000
10/20/21;7:00 PM;61.3;0.1;73.3;0.0;0.000
10/20/21;7:15 PM;60.5;0.4;75.3;0.0;0.000
10/20/21;7:30 PM;59.9;0.3;77.5;0.0;0.000
10/20/21;7:45 PM;59.1;0.1;79.8;0.0;0.000
10/20/21;8:00 PM;58.7;0.1;81.6;0.0;0.000
10/20/21;8:15 PM;57.2;0.1;82.0;0.0;0.000
10/20/21;8:30 PM;56.1;0.1;83.3;0.0;0.000
10/20/21;8:45 PM;55.6;0.1;84.5;0.0;0.000
10/20/21;9:00 PM;55.2;0.1;85.5;0.0;0.000
10/20/21;9:15 PM;54.8;0.1;86.0;0.0;0.000
10/20/21;9:30 PM;55.4;0.1;85.9;0.0;0.000
10/20/21;9:45 PM;55.5;0.1;85.3;0.0;0.000
10/20/21;10:00 PM;55.2;0.1;85.4;0.0;0.000
10/20/21;10:15 PM;54.9;0.1;86.0;0.0;0.000
10/20/21;10:30 PM;54.8;0.1;86.0;0.0;0.000
10/20/21;10:45 PM;55.0;0.1;85.9;0.0;0.000
10/20/21;11:00 PM;54.9;0.1;86.0;0.1;0.000
10/20/21;11:15 PM;55.0;0.1;86.1;0.0;0.000
10/20/21;11:30 PM;55.2;0.1;86.2;0.1;0.000
10/20/21;11:45 PM;55.4;0.1;85.9;0.0;0.000
10/21/21;12:00 AM;55.2;0.1;85.7;0.0;0.000
10/21/21;12:15 AM;55.4;0.1;86.0;0.0;0.000
10/21/21;12:30 AM;55.3;0.1;85.6;0.0;0.000
10/21/21;12:45 AM;55.2;0.1;85.6;0.0;0.000
10/21/21;1:00 AM;55.3;0.1;86.2;0.1;0.000
10/21/21;1:15 AM;55.2;0.1;85.8;0.0;0.000
10/21/21;1:30 AM;55.1;0.1;86.6;0.0;0.000
10/21/21;1:45 AM;54.9;0.1;87.0;0.0;0.000
10/21/21;2:00 AM;54.6;0.1;87.5;0.0;0.000
10/21/21;2:15 AM;54.6;0.1;88.2;0.0;0.000
10/21/21;2:30 AM;55.2;0.1;89.1;0.3;0.000
10/21/21;2:45 AM;56.0;0.1;88.0;0.1;0.000
10/21/21;3:00 AM;55.7;0.1;87.3;0.0;0.000
10/21/21;3:15 AM;55.3;0.1;88.2;0.0;0.000
10/21/21;3:30 AM;55.8;0.1;88.6;0.0;0.000
10/21/21;3:45 AM;55.5;0.1;88.9;0.0;0.000
10/21/21;4:00 AM;55.0;0.1;89.8;0.0;0.000
10/21/21;4:15 AM;54.5;0.1;90.7;0.0;0.000
10/21/21;4:30 AM;54.0;0.1;91.7;0.0;0.000
10/21/21;4:45 AM;53.9;0.1;93.1;0.0;0.000
10/21/21;5:00 AM;54.0;0.1;93.9;0.0;0.000
10/21/21;5:15 AM;53.9;0.1;94.2;0.0;0.000
10/21/21;5:30 AM;54.2;0.1;94.8;0.0;0.000
10/21/21;5:45 AM;54.5;0.1;94.8;0.0;0.000
10/21/21;6:00 AM;54.3;0.1;94.7;0.0;0.000
10/21/21;6:15 AM;54.1;0.1;95.2;0.0;0.000
10/21/21;6:30 AM;54.1;0.1;96.0;0.0;0.000
10/21/21;6:45 AM;53.8;0.1;96.5;0.0;0.000
10/21/21;7:00 AM;53.5;0.1;97.3;0.0;0.000
10/21/21;7:15 AM;53.1;0.1;98.0;2.1;0.000
10/21/21;7:30 AM;53.2;0.1;98.7;10.8;0.000
10/21/21;7:45 AM;53.5;0.1;99.3;26.5;0.000
10/21/21;8:00 AM;54.4;0.1;99.8;35.2;0.000
10/21/21;8:15 AM;56.0;0.1;99.7;60.6;0.000
10/21/21;8:30 AM;58.1;0.1;99.7;95.4;0.000
10/21/21;8:45 AM;58.7;0.1;99.5;108.2;0.000
10/21/21;9:00 AM;59.5;0.1;99.6;285.5;0.000
10/21/21;9:15 AM;60.7;0.1;96.6;347.7;0.000
10/21/21;9:30 AM;62.0;0.1;92.3;381.7;0.000
10/21/21;9:45 AM;63.5;1.3;85.9;417.5;0.000
10/21/21;10:00 AM;64.2;2.3;82.5;426.2;0.000
10/21/21;10:15 AM;65.2;2.6;81.9;536.1;0.000
10/21/21;10:30 AM;66.2;3.4;81.9;570.6;0.000
10/21/21;10:45 AM;66.6;3.6;80.8;600.7;0.000
10/21/21;11:00 AM;68.3;2.8;77.5;641.0;0.000
10/21/21;11:15 AM;69.7;2.8;74.1;657.9;0.000
10/21/21;11:30 AM;70.9;3.0;71.1;669.6;0.000
10/21/21;11:45 AM;72.4;3.0;68.0;678.1;0.000
10/21/21;12:00 PM;73.0;3.8;67.2;730.0;0.000
10/21/21;12:15 PM;73.5;3.1;66.2;685.6;0.000
10/21/21;12:30 PM;74.4;3.8;64.4;732.9;0.000
10/21/21;12:45 PM;73.1;3.8;66.5;474.6;0.000
10/21/21;1:00 PM;70.8;5.1;72.0;670.6;0.000
10/21/21;1:15 PM;69.9;5.6;73.7;498.2;0.000
10/21/21;1:30 PM;68.5;4.1;76.4;428.9;0.000
10/21/21;1:45 PM;69.1;4.1;76.8;699.0;0.000
10/21/21;2:00 PM;70.2;4.0;74.2;590.0;0.000
10/21/21;2:15 PM;69.7;4.0;75.1;519.6;0.000
10/21/21;2:30 PM;68.2;5.1;78.9;533.9;0.000
10/21/21;2:45 PM;67.7;3.9;80.2;402.8;0.000
10/21/21;3:00 PM;66.8;3.9;83.4;400.4;0.000
10/21/21;3:15 PM;66.3;4.2;85.0;415.1;0.000
10/21/21;3:30 PM;65.9;3.5;85.5;290.9;0.000
10/21/21;3:45 PM;65.6;3.4;86.6;317.6;0.000
10/21/21;4:00 PM;65.4;3.8;86.5;216.4;0.000
10/21/21;4:15 PM;65.2;3.4;88.2;267.9;0.000
10/21/21;4:30 PM;65.0;4.4;88.0;235.0;0.000
10/21/21;4:45 PM;64.3;3.7;89.8;115.3;0.000
10/21/21;5:00 PM;63.6;3.2;92.2;126.8;0.000
10/21/21;5:15 PM;63.2;3.6;93.8;92.1;0.000
10/21/21;5:30 PM;62.8;2.8;95.1;78.7;0.000
10/21/21;5:45 PM;62.4;2.7;95.6;47.6;0.000
10/21/21;6:00 PM;61.7;2.8;97.2;30.5;0.000
10/21/21;6:15 PM;61.3;0.9;98.9;8.9;0.000
10/21/21;6:30 PM;61.1;1.1;99.9;0.9;0.000
10/21/21;6:45 PM;61.1;1.7;100.0;0.2;0.000
10/21/21;7:00 PM;60.9;1.8;100.0;0.2;0.000
10/21/21;7:15 PM;60.7;2.1;100.0;0.0;0.000
10/21/21;7:30 PM;60.4;2.5;100.0;0.0;0.000
10/21/21;7:45 PM;60.2;0.6;100.0;0.0;0.000
10/21/21;8:00 PM;60.0;0.1;100.0;0.0;0.000
10/21/21;8:15 PM;59.8;0.1;100.0;0.0;0.000
10/21/21;8:30 PM;59.6;1.2;100.0;0.0;0.000
10/21/21;8:45 PM;59.4;0.1;100.0;0.0;0.000
10/21/21;9:00 PM;59.3;0.1;100.0;0.0;0.000
10/21/21;9:15 PM;59.2;0.1;100.0;0.0;0.000
10/21/21;9:30 PM;59.1;0.1;100.0;0.1;0.000
10/21/21;9:45 PM;59.1;0.1;100.0;0.0;0.000
10/21/21;10:00 PM;59.0;0.1;100.0;0.0;0.000
10/21/21;10:15 PM;58.9;0.1;100.0;0.0;0.000
10/21/21;10:30 PM;58.8;0.1;100.0;0.0;0.000
10/21/21;10:45 PM;58.7;0.1;100.0;0.0;0.000
10/21/21;11:00 PM;58.6;0.1;100.0;0.0;0.000
10/21/21;11:15 PM;58.7;0.1;100.0;0.2;0.000
10/21/21;11:30 PM;58.8;0.1;100.0;0.0;0.000
10/21/21;11:45 PM;58.7;0.1;100.0;0.0;0.000
10/22/21;12:00 AM;58.7;0.1;100.0;0.0;0.000
10/22/21;12:15 AM;58.9;0.1;100.0;0.0;0.000
10/22/21;12:30 AM;58.8;0.1;100.0;0.0;0.000
10/22/21;12:45 AM;58.7;0.1;100.0;0.0;0.000
10/22/21;1:00 AM;58.7;0.1;100.0;0.1;0.000
10/22/21;1:15 AM;58.8;0.1;100.0;0.3;0.000
10/22/21;1:30 AM;58.7;0.1;100.0;0.3;0.000
10/22/21;1:45 AM;58.8;0.1;100.0;0.2;0.000
10/22/21;2:00 AM;58.8;0.1;100.0;0.0;0.000
10/22/21;2:15 AM;58.7;0.1;100.0;0.0;0.000
10/22/21;2:30 AM;58.4;0.1;100.0;0.0;0.000
10/22/21;2:45 AM;58.3;0.1;100.0;0.0;0.000
10/22/21;3:00 AM;58.2;0.1;100.0;0.0;0.000
10/22/21;3:15 AM;58.2;0.1;100.0;0.1;0.000
10/22/21;3:30 AM;58.2;0.1;100.0;0.0;0.000
10/22/21;3:45 AM;58.1;0.1;100.0;0.0;0.004
10/22/21;4:00 AM;57.9;0.1;100.0;0.0;0.000
10/22/21;4:15 AM;57.9;0.1;100.0;0.1;0.000
10/22/21;4:30 AM;57.8;0.1;100.0;0.1;0.000
10/22/21;4:45 AM;57.8;0.1;100.0;0.1;0.000
10/22/21;5:00 AM;57.8;0.1;100.0;0.1;0.000
10/22/21;5:15 AM;57.8;0.1;100.0;0.4;0.000
10/22/21;5:30 AM;57.8;0.1;100.0;0.4;0.000
10/22/21;5:45 AM;57.8;0.1;100.0;0.2;0.000
10/22/21;6:00 AM;57.8;0.1;100.0;0.4;0.000
10/22/21;6:15 AM;57.6;0.1;100.0;0.1;0.000
10/22/21;6:30 AM;56.9;0.1;100.0;0.0;0.000
10/22/21;6:45 AM;56.6;0.1;100.0;0.2;0.000
10/22/21;7:00 AM;56.7;0.1;100.0;0.9;0.000
10/22/21;7:15 AM;57.3;0.1;100.0;1.4;0.000
10/22/21;7:30 AM;57.4;0.1;100.0;6.3;0.000
10/22/21;7:45 AM;57.4;0.1;100.0;16.7;0.000
10/22/21;8:00 AM;57.5;0.1;100.0;35.4;0.000
10/22/21;8:15 AM;57.8;0.1;100.0;76.7;0.000
10/22/21;8:30 AM;57.9;0.1;100.0;105.4;0.000
10/22/21;8:45 AM;58.2;0.1;100.0;152.7;0.000
