Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
1159,10/11/2021,14:11:45,25.9,T1 KTemp C,D,29.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1160,10/11/2021,14:11:46,25.8,T1 KTemp C,D,29.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1161,10/11/2021,14:11:47,25.8,T1 KTemp C,D,29.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1162,10/11/2021,14:11:48,25.8,T1 KTemp C,D,29.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1163,10/11/2021,14:11:49,25.7,T1 KTemp C,D,29.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1164,10/11/2021,14:11:50,25.7,T1 KTemp C,D,29,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1165,10/11/2021,14:11:51,25.6,T1 KTemp C,D,29,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1166,10/11/2021,14:11:52,25.6,T1 KTemp C,D,28.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1167,10/11/2021,14:11:53,25.5,T1 KTemp C,D,28.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1168,10/11/2021,14:11:54,25.5,T1 KTemp C,D,28.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1169,10/11/2021,14:11:55,25.5,T1 KTemp C,D,28.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1170,10/11/2021,14:11:56,25.4,T1 KTemp C,D,28.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1171,10/11/2021,14:11:57,25.4,T1 KTemp C,D,28.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1172,10/11/2021,14:11:58,25.4,T1 KTemp C,D,28.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1173,10/11/2021,14:11:59,25.3,T1 KTemp C,D,28.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1174,10/11/2021,14:12:00,25.3,T1 KTemp C,D,28.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1175,10/11/2021,14:12:01,25.2,T1 KTemp C,D,28.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1176,10/11/2021,14:12:02,25.2,T1 KTemp C,D,28.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1177,10/11/2021,14:12:03,25.2,T1 KTemp C,D,28.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1178,10/11/2021,14:12:04,25.2,T1 KTemp C,D,28.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1179,10/11/2021,14:12:05,25.1,T1 KTemp C,D,28.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1180,10/11/2021,14:12:06,25.1,T1 KTemp C,D,28.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1181,10/11/2021,14:12:07,25.1,T1 KTemp C,D,28.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1182,10/11/2021,14:12:08,25,T1 KTemp C,D,28.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1183,10/11/2021,14:12:09,25,T1 KTemp C,D,28.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1184,10/11/2021,14:12:10,25,T1 KTemp C,D,28.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1185,10/11/2021,14:12:11,24.9,T1 KTemp C,D,28.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1186,10/11/2021,14:12:12,24.9,T1 KTemp C,D,28.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1187,10/11/2021,14:12:13,24.8,T1 KTemp C,D,28.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1188,10/11/2021,14:12:14,24.8,T1 KTemp C,D,28.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1189,10/11/2021,14:12:15,24.7,T1 KTemp C,D,28.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1190,10/11/2021,14:12:16,24.7,T1 KTemp C,D,28.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1191,10/11/2021,14:12:17,24.7,T1 KTemp C,D,28.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1192,10/11/2021,14:12:18,24.7,T1 KTemp C,D,28.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1193,10/11/2021,14:12:19,24.6,T1 KTemp C,D,28,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1194,10/11/2021,14:12:20,24.6,T1 KTemp C,D,28,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1195,10/11/2021,14:12:21,24.5,T1 KTemp C,D,27.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1196,10/11/2021,14:12:22,24.5,T1 KTemp C,D,27.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1197,10/11/2021,14:12:23,24.5,T1 KTemp C,D,27.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1198,10/11/2021,14:12:24,24.4,T1 KTemp C,D,27.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1199,10/11/2021,14:12:25,24.4,T1 KTemp C,D,27.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1200,10/11/2021,14:12:26,24.4,T1 KTemp C,D,27.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1201,10/11/2021,14:12:27,24.4,T1 KTemp C,D,27.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1202,10/11/2021,14:12:28,24.3,T1 KTemp C,D,27.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1203,10/11/2021,14:12:29,24.3,T1 KTemp C,D,27.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1204,10/11/2021,14:12:30,24.3,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1205,10/11/2021,14:12:31,24.2,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1206,10/11/2021,14:12:32,24.2,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1207,10/11/2021,14:12:33,24.2,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1208,10/11/2021,14:12:34,24.2,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1209,10/11/2021,14:12:35,24.2,T1 KTemp C,D,27.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1210,10/11/2021,14:12:36,24.1,T1 KTemp C,D,27.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1211,10/11/2021,14:12:37,24.1,T1 KTemp C,D,27.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1212,10/11/2021,14:12:38,24,T1 KTemp C,D,27.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1213,10/11/2021,14:12:39,24,T1 KTemp C,D,27.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1214,10/11/2021,14:12:40,24,T1 KTemp C,D,27.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1215,10/11/2021,14:12:41,24,T1 KTemp C,D,27.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1216,10/11/2021,14:12:42,23.9,T1 KTemp C,D,27.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1217,10/11/2021,14:12:43,23.9,T1 KTemp C,D,27.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1218,10/11/2021,14:12:44,23.8,T1 KTemp C,D,27.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1219,10/11/2021,14:12:45,23.8,T1 KTemp C,D,27.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1220,10/11/2021,14:12:46,23.7,T1 KTemp C,D,27.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1221,10/11/2021,14:12:47,23.7,T1 KTemp C,D,27.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1222,10/11/2021,14:12:48,23.7,T1 KTemp C,D,27.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1223,10/11/2021,14:12:49,23.7,T1 KTemp C,D,27.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1224,10/11/2021,14:12:50,23.6,T1 KTemp C,D,27.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1225,10/11/2021,14:12:51,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1226,10/11/2021,14:12:52,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1227,10/11/2021,14:12:53,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1228,10/11/2021,14:12:54,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1229,10/11/2021,14:12:55,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1230,10/11/2021,14:12:56,23.6,T1 KTemp C,D,27.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1231,10/11/2021,14:12:57,23.5,T1 KTemp C,D,27,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1232,10/11/2021,14:12:58,23.5,T1 KTemp C,D,27,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1233,10/11/2021,14:12:59,23.4,T1 KTemp C,D,27,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1234,10/11/2021,14:13:00,23.4,T1 KTemp C,D,27,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1235,10/11/2021,14:13:01,23.4,T1 KTemp C,D,27,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1236,10/11/2021,14:13:02,23.3,T1 KTemp C,D,26.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1237,10/11/2021,14:13:03,23.3,T1 KTemp C,D,26.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1238,10/11/2021,14:13:04,23.3,T1 KTemp C,D,26.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1239,10/11/2021,14:13:05,23.3,T1 KTemp C,D,26.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1240,10/11/2021,14:13:06,23.2,T1 KTemp C,D,26.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1241,10/11/2021,14:13:07,23.2,T1 KTemp C,D,26.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1242,10/11/2021,14:13:08,23.2,T1 KTemp C,D,26.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1243,10/11/2021,14:13:09,23.2,T1 KTemp C,D,26.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1244,10/11/2021,14:13:10,23.1,T1 KTemp C,D,26.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1245,10/11/2021,14:13:11,23.1,T1 KTemp C,D,26.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1246,10/11/2021,14:13:12,23.1,T1 KTemp C,D,26.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1247,10/11/2021,14:13:13,23,T1 KTemp C,D,26.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1248,10/11/2021,14:13:14,23,T1 KTemp C,D,26.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1249,10/11/2021,14:13:15,23,T1 KTemp C,D,26.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1250,10/11/2021,14:13:16,22.9,T1 KTemp C,D,26.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1251,10/11/2021,14:13:17,22.9,T1 KTemp C,D,26.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1252,10/11/2021,14:13:18,22.9,T1 KTemp C,D,26.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1253,10/11/2021,14:13:19,22.9,T1 KTemp C,D,26.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1254,10/11/2021,14:13:20,22.8,T1 KTemp C,D,26.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1255,10/11/2021,14:13:21,22.8,T1 KTemp C,D,26.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1256,10/11/2021,14:13:22,22.7,T1 KTemp C,D,26.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1257,10/11/2021,14:13:23,22.7,T1 KTemp C,D,26.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1258,10/11/2021,14:13:24,22.7,T1 KTemp C,D,26.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1259,10/11/2021,14:13:25,22.7,T1 KTemp C,D,26.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1260,10/11/2021,14:13:26,22.7,T1 KTemp C,D,26.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1261,10/11/2021,14:13:27,22.7,T1 KTemp C,D,26.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1262,10/11/2021,14:13:28,22.6,T1 KTemp C,D,26.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1263,10/11/2021,14:13:29,22.6,T1 KTemp C,D,26.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1264,10/11/2021,14:13:30,22.6,T1 KTemp C,D,26.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1265,10/11/2021,14:13:31,22.5,T1 KTemp C,D,26.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1266,10/11/2021,14:13:32,22.5,T1 KTemp C,D,26.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1267,10/11/2021,14:13:33,22.5,T1 KTemp C,D,26.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1268,10/11/2021,14:13:34,22.5,T1 KTemp C,D,26.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1269,10/11/2021,14:13:35,22.4,T1 KTemp C,D,26,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1270,10/11/2021,14:13:36,22.4,T1 KTemp C,D,26,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1271,10/11/2021,14:13:37,22.3,T1 KTemp C,D,25.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1272,10/11/2021,14:13:38,22.3,T1 KTemp C,D,25.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1273,10/11/2021,14:13:39,22.3,T1 KTemp C,D,25.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1274,10/11/2021,14:13:40,22.3,T1 KTemp C,D,25.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1275,10/11/2021,14:13:41,22.2,T1 KTemp C,D,25.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1276,10/11/2021,14:13:42,22.2,T1 KTemp C,D,25.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1277,10/11/2021,14:13:43,22.1,T1 KTemp C,D,25.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1278,10/11/2021,14:13:44,22.1,T1 KTemp C,D,25.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1279,10/11/2021,14:13:45,22,T1 KTemp C,D,25.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1280,10/11/2021,14:13:46,22,T1 KTemp C,D,25.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1281,10/11/2021,14:13:47,22,T1 KTemp C,D,25.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1282,10/11/2021,14:13:48,22,T1 KTemp C,D,25.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1283,10/11/2021,14:13:49,21.9,T1 KTemp C,D,25.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1284,10/11/2021,14:13:50,21.9,T1 KTemp C,D,25.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1285,10/11/2021,14:13:51,21.8,T1 KTemp C,D,25.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1286,10/11/2021,14:13:52,21.8,T1 KTemp C,D,25.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1287,10/11/2021,14:13:53,21.8,T1 KTemp C,D,25.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1288,10/11/2021,14:13:54,21.8,T1 KTemp C,D,25.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1289,10/11/2021,14:13:55,21.8,T1 KTemp C,D,25.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1290,10/11/2021,14:13:56,21.8,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1291,10/11/2021,14:13:57,21.8,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1292,10/11/2021,14:13:58,21.8,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1293,10/11/2021,14:13:59,21.8,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1294,10/11/2021,14:14:00,21.7,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1295,10/11/2021,14:14:01,21.7,T1 KTemp C,D,25.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1296,10/11/2021,14:14:02,21.7,T1 KTemp C,D,25,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1297,10/11/2021,14:14:03,21.7,T1 KTemp C,D,25,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1298,10/11/2021,14:14:04,21.7,T1 KTemp C,D,24.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1299,10/11/2021,14:14:05,21.7,T1 KTemp C,D,24.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1300,10/11/2021,14:14:06,21.6,T1 KTemp C,D,24.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1301,10/11/2021,14:14:07,21.6,T1 KTemp C,D,24.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1302,10/11/2021,14:14:08,21.6,T1 KTemp C,D,24.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1303,10/11/2021,14:14:09,21.6,T1 KTemp C,D,24.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1304,10/11/2021,14:14:10,21.6,T1 KTemp C,D,24.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1305,10/11/2021,14:14:11,21.6,T1 KTemp C,D,24.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1306,10/11/2021,14:14:12,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1307,10/11/2021,14:14:13,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1308,10/11/2021,14:14:14,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1309,10/11/2021,14:14:15,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1310,10/11/2021,14:14:16,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1311,10/11/2021,14:14:17,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1312,10/11/2021,14:14:18,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1313,10/11/2021,14:14:19,21.7,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1314,10/11/2021,14:14:20,21.7,T1 KTemp C,D,24.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1315,10/11/2021,14:14:21,21.7,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1316,10/11/2021,14:14:22,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1317,10/11/2021,14:14:23,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1318,10/11/2021,14:14:24,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1319,10/11/2021,14:14:25,21.6,T1 KTemp C,D,24.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1320,10/11/2021,14:14:26,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1321,10/11/2021,14:14:27,21.6,T1 KTemp C,D,24.4,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1322,10/11/2021,14:14:28,21.5,T1 KTemp C,D,24.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1323,10/11/2021,14:14:29,21.5,T1 KTemp C,D,24.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1324,10/11/2021,14:14:30,21.5,T1 KTemp C,D,24.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1325,10/11/2021,14:14:31,21.5,T1 KTemp C,D,24.3,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1326,10/11/2021,14:14:32,21.4,T1 KTemp C,D,24.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1327,10/11/2021,14:14:33,21.4,T1 KTemp C,D,24.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1328,10/11/2021,14:14:34,21.4,T1 KTemp C,D,24.2,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1329,10/11/2021,14:14:35,21.4,T1 KTemp C,D,24.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1330,10/11/2021,14:14:36,21.4,T1 KTemp C,D,24.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1331,10/11/2021,14:14:37,21.4,T1 KTemp C,D,24.1,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1332,10/11/2021,14:14:38,21.4,T1 KTemp C,D,24,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1333,10/11/2021,14:14:39,21.4,T1 KTemp C,D,24,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1334,10/11/2021,14:14:40,21.3,T1 KTemp C,D,24,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1335,10/11/2021,14:14:41,21.3,T1 KTemp C,D,23.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1336,10/11/2021,14:14:42,21.3,T1 KTemp C,D,23.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1337,10/11/2021,14:14:43,21.2,T1 KTemp C,D,23.9,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1338,10/11/2021,14:14:44,21.2,T1 KTemp C,D,23.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1339,10/11/2021,14:14:45,21.2,T1 KTemp C,D,23.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1340,10/11/2021,14:14:46,21.2,T1 KTemp C,D,23.8,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1341,10/11/2021,14:14:47,21.2,T1 KTemp C,D,23.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1342,10/11/2021,14:14:48,21.2,T1 KTemp C,D,23.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1343,10/11/2021,14:14:49,21.1,T1 KTemp C,D,23.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1344,10/11/2021,14:14:50,21.1,T1 KTemp C,D,23.7,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1345,10/11/2021,14:14:51,21.1,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1346,10/11/2021,14:14:52,21.1,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1347,10/11/2021,14:14:53,21,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1348,10/11/2021,14:14:54,21,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1349,10/11/2021,14:14:55,21,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1350,10/11/2021,14:14:56,21,T1 KTemp C,D,23.6,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1351,10/11/2021,14:14:57,20.9,T1 KTemp C,D,23.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
1352,10/11/2021,14:14:58,20.9,T1 KTemp C,D,23.5,T2 KTemp C,F,9999,T3 KTemp C,9999,T4 KTemp C,411
